property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,area_marla,area_raw
14985126,164,https://www.zameen.com/Property/islamabad_f_6_house_is_available_for_rent-14985126-164-4.html,House,500000,F-6,Islamabad,Islamabad Capital,33.730907,73.074431,0,1.1 Kanal,For Rent,6,03-06-2019,Khalid & Co,"M. Abid, Khalid Javaid",22.0,1.1 Kanal
12019446,6697,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_13_280_sq_yards_portion_with_roof-12019446-6697-1.html,Upper Portion,15000000,Federal B Area,Karachi,Sindh,24.936802,67.070755,4,13.3 Marla,For Sale,3,09-20-2018,RealEstate Hub Direct,Unassigned,13.3,13.3 Marla
13587636,774,https://www.zameen.com/Property/karachi_shah_faisal_town_house_for_sale-13587636-774-1.html,House,7000000,Shah Faisal Town,Karachi,Sindh,24.880071,67.162514,3,3.2 Marla,For Sale,2,12-19-2018,RealEstate Hub Direct,Unassigned,3.2,3.2 Marla
17135558,9195,https://www.zameen.com/Property/scheme_33_zeenatabad_first_floor_brand_new_flat_is_available_for_sale-17135558-9195-1.html,Flat,6000000,Scheme 33,Karachi,Sindh,24.974996,67.133599,2,4.4 Marla,For Sale,2,07-10-2019,Zenith Building Developer,"Rao Shauib, Naeem Haider",4.4,4.4 Marla
17106307,6935,https://www.zameen.com/Property/pechs_pechs_block_6_apartment_available_for_sale_in_pechs_block_6-17106307-6935-1.html,Flat,5000000,Jamshed Town,Karachi,Sindh,24.864595,67.066126,2,3.3 Marla,For Sale,2,07-03-2019,Aftab Real Estate,"Aftab Ahmed, M. Zahid Sheikh, Ajaz",3.3,3.3 Marla
16982590,4178,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_block_p_the_best_house_for_living_purpose_-16982590-4178-1.html,House,16000000,Sabzazar Scheme,Lahore,Punjab,31.515337,74.264045,3,5 Marla,For Sale,3,06-30-2019,AL Umair Estate,Haris,5.0,5 Marla
16200484,3307,https://www.zameen.com/Property/f_7_f_7_1_f_71_beautiful_closed_end_street_old_house_for_sale_size_666_sy_with_2_kanal_extra_land-16200484-3307-1.html,House,160000000,F-7,Islamabad,Islamabad Capital,33.716273,73.056235,4,1.3 Kanal,For Sale,4,06-30-2019,ZB Associate,Imran Khan,26.0,1.3 Kanal
16152358,3337,https://www.zameen.com/Property/g_13_g_13_1_g_13_sector_house_4_marla_brand_new_sun_face_4_bed_2_kitchen_park_end_street_near_kashmir_highway_metro_stop-16152358-3337-1.html,House,15700000,G-13,Islamabad,Islamabad Capital,33.645957,72.962472,5,4 Marla,For Sale,4,05-04-2019,Ruman Builders,Nisar Bukhari,4.0,4 Marla
16265027,1784,https://www.zameen.com/Property/bahria_town_bahria_town_sector_c_the_best_flat_for_living_purpose-16265027-1784-4.html,Flat,18000,Bahria Town,Lahore,Punjab,31.374195,74.191482,1,5 Marla,For Rent,1,06-24-2019,Model Estate & Builders,Khalid Hussain,5.0,5 Marla
14077333,3068,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_usman_block_house_is_available_for_rent-14077333-3068-4.html,House,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.488368,73.09423,0,7 Marla,For Rent,0,01-06-2019,RealEstate Hub Direct,Unassigned,7.0,7 Marla
17330082,509,https://www.zameen.com/Property/lahore_bahria_town_8_marla_5_bedroom_house_near_park_ali_block_bahria_town_lahore-17330082-509-1.html,House,17500000,Bahria Town,Lahore,Punjab,31.380313,74.187183,6,8 Marla,For Sale,5,07-17-2019,Mash Allah Estate & Builders,Azam Ali,8.0,8 Marla
17143894,501,https://www.zameen.com/Property/faisalabad_wapda_city_brand_new_house_is_available_for_sale-17143894-501-1.html,House,16000000,Wapda City,Faisalabad,Punjab,31.502824,73.21435,0,10 Marla,For Sale,4,07-10-2019,Madina Estate & Home Designer,Nasir Hafeez,10.0,10 Marla
17291799,3974,https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_block_l_the_best_house_for_living_purpose-17291799-3974-1.html,House,12000000,Johar Town,Lahore,Punjab,31.466922,74.26981,4,5 Marla,For Sale,3,07-16-2019,Muzammil Real Estate,Ijaz Saab,5.0,5 Marla
11065020,9135,https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_bungalow_for_sale_on_easy_installment-11065020-9135-1.html,House,9205000,Fazaia Housing Scheme,Karachi,Sindh,25.075881958008,67.10604095459,4,11 Marla,For Sale,3,05-06-2019,AARCO Fazaia Authorized Dealer,Tabish Akbani Fazaia Authorised Dealer,11.0,11 Marla
17299512,8503,https://www.zameen.com/Property/dha_phase_8_emaar_crescent_bay_3_bed_luxury_apartment_for_rent_in_coral_tower_2_crescent_bay_emaar_dha_phase8_dha_karachi-17299512-8503-4.html,Flat,175000,DHA Defence,Karachi,Sindh,24.752502,67.074019,3,8.9 Marla,For Rent,3,07-16-2019,Linkers Realty,Kumar and Sunil,8.9,8.9 Marla
17136148,11868,https://www.zameen.com/Property/bahria_sports_city_bahria_town_precinct_35_sport_city_villa_350_sq_yard_in_precinct__35_near_to_park_for_sale-17136148-11868-1.html,House,15000000,Bahria Town Karachi,Karachi,Sindh,25.140001,67.359238,5,14 Marla,For Sale,4,07-14-2019,Al Sammar (SMC) Private Limited,Sammar Abbas Naqvi,14.0,14 Marla
13874763,6840,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_16_west_open_2nd_floor_fully_renovated_3_beds_dd_flat_for_sale_grey_garden_block_16_gulistan_e_jauhar-13874763-6840-1.html,Flat,14000000,Gulistan-e-Jauhar,Karachi,Sindh,24.915748,67.119548,3,6.7 Marla,For Sale,3,07-03-2019,JAIDAD,Muhammad Imran Shaik,6.7,6.7 Marla
12328772,11,https://www.zameen.com/Property/karachi_north_nazimabad_200_sq_yds_house_with_40_sq_yds_for_parking_available_for_sale-12328772-11-1.html,House,25000000,North Nazimabad,Karachi,Sindh,24.958275,67.04745,5,8 Marla,For Sale,5,09-20-2018,RealEstate Hub Direct,Unassigned,8.0,8 Marla
16981418,6695,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_11_8_year_old_corner_house_is_available_for_sale-16981418-6695-1.html,House,42500000,Federal B Area,Karachi,Sindh,24.936685,67.061527,0,18 Marla,For Sale,0,06-28-2019,Al Madina Estate,Sultan Afridi,18.0,18 Marla
17195979,1484,https://www.zameen.com/Property/d_h_a_dha_phase_7_500_yards_bunglow_for_rent-17195979-1484-4.html,House,220000,DHA Defence,Karachi,Sindh,24.821639,67.071691,0,1 Kanal,For Rent,0,07-11-2019,Alpha Properties,Fayyaz,20.0,1 Kanal
16989641,12270,https://www.zameen.com/Property/lahore_hakim_town_single_storey_house_is_available_for_sale-16989641-12270-1.html,House,2000000,Hakim Town,Lahore,Punjab,31.418273,74.293919,0,3 Marla,For Sale,1,06-28-2019,Bilal Estate & Developer,Abid Saab,3.0,3 Marla
17249074,10740,https://www.zameen.com/Property/rawalpindi_allahabad_road_house_is_available_for_sale_in_khalid_bin_waleed_road-17249074-10740-1.html,House,7500000,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0,4 Marla,For Sale,0,07-12-2019,Madina Property Dealer,"Fazal ur Rahman, Sajid, Hassan",4.0,4 Marla
7881816,3048,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_house_for_sale_in_umar_block-7881816-3048-1.html,House,10500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393,4,7 Marla,For Sale,4,07-04-2019,RealEstate Hub Direct,Unassigned,7.0,7 Marla
12771817,8488,https://www.zameen.com/Property/dha_phase_6_shahbaz_commercial_area_2_bed_drawing_dinning_well_maintained_flat_for_sale-12771817-8488-1.html,Flat,8500000,DHA Defence,Karachi,Sindh,24.797098,67.050927,2,4 Marla,For Sale,2,06-05-2019,Younus Zubair Associates,Furqan Tabani,4.0,4 Marla
12194509,9142,https://www.zameen.com/Property/karachi_etawa_society_branded_house_for_sale-12194509-9142-1.html,House,12500000,Etawa Society,Karachi,Sindh,25.003901,67.122671,3,8 Marla,For Sale,3,09-20-2018,RealEstate Hub Direct,Unassigned,8.0,8 Marla
16911922,162,https://www.zameen.com/Property/islamabad_f_10_f10_double_story_house-16911922-162-1.html,House,125000000,F-10,Islamabad,Islamabad Capital,33.691531,73.005431,6,2 Kanal,For Sale,6,06-27-2019,Azaan Associates,Romail,40.0,2 Kanal
11084244,374,https://www.zameen.com/Property/lahore_peco_road_3_marla_house_on_best_main_approached-11084244-374-1.html,House,5000000,Peco Road,Lahore,Punjab,31.465641,74.341121,4,3 Marla,For Sale,4,07-03-2019,RealEstate Hub Direct,Unassigned,3.0,3 Marla
15288503,339,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_10_marla_house_available_in_dha_phase_2_for_rent-15288503-339-4.html,House,55000,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,0,10 Marla,For Rent,0,04-05-2019,Reliance Property Hub,M. Rehan Baig,10.0,10 Marla
16827742,8941,https://www.zameen.com/Property/lahore_hamza_town_5_marla_house_in_hamza_town_ferozpur__road-16827742-8941-1.html,House,4800000,Hamza Town,Lahore,Punjab,31.356364761137,74.37514145049,3,5 Marla,For Sale,2,06-18-2019,The Wahid Group Real Estate Consultants,Dr Tanveer Ahmed,5.0,5 Marla
17028966,4431,https://www.zameen.com/Property/punjab_govt_employees_society_pgechs_phase_1_well_built_house_available_on_good_location-17028966-4431-1.html,House,24000000,Punjab Govt Employees Society,Lahore,Punjab,31.443383,74.286324,6,1 Kanal,For Sale,6,07-02-2019,Riaz Home Builders,Khurram,20.0,1 Kanal
17251281,4038,https://www.zameen.com/Property/model_town_model_town_block_m_flat_is_available_for_sale-17251281-4038-1.html,Flat,3500000,Model Town,Lahore,Punjab,31.482368,74.310751,0,0.9 Marla,For Sale,1,07-12-2019,Al Qamar Estate,Alqamar Estate Busin,0.9,0.9 Marla
17163236,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_a_beautifully_build_flat_is_up_for_rent-17163236-1483-4.html,Flat,55000,DHA Defence,Karachi,Sindh,24.805045,67.064323,3,6.2 Marla,For Rent,3,07-09-2019,Estate Deal,"Muhammad Haroon, Muhammad Sohail Khan",6.2,6.2 Marla
17226077,330,https://www.zameen.com/Property/islamabad_g_13_great_opportunity_for_you_to_have_the_property_of_your_choice-17226077-330-4.html,Lower Portion,49000,G-13,Islamabad,Islamabad Capital,33.650065,72.963681,0,12 Marla,For Rent,0,07-11-2019,Khans Real Estate & Builders,Ahtsham Khan,12.0,12 Marla
17125700,438,https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_house_is_available_for_rent_gulraiz_phase_5-17125700-438-4.html,House,60000,Gulraiz Housing Scheme,Rawalpindi,Punjab,33.5628,73.107144,0,10 Marla,For Rent,5,07-05-2019,A A Ideas Property,Ali Amir,10.0,10 Marla
12101976,233,https://www.zameen.com/Property/gulshan_e_iqbal_town_gulshan_e_iqbal_flat_is_available_for_sale-12101976-233-1.html,Flat,5700000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.916643,67.096539,3,3.8 Marla,For Sale,2,09-20-2018,RealEstate Hub Direct,Unassigned,3.8,3.8 Marla
14673048,1504,https://www.zameen.com/Property/rawalpindi_askari_14_flat_at_4th_floor_for_sale-14673048-1504-1.html,Flat,14000000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,3,11.5 Marla,For Sale,3,02-04-2019,RealEstate Hub Direct,Unassigned,11.5,11.5 Marla
15350425,3307,https://www.zameen.com/Property/f_7_f_7_1_a_new_house_built_in_f_7_1_islamabad-15350425-3307-4.html,House,400000,F-7,Islamabad,Islamabad Capital,33.716273,73.056235,9,1.3 Kanal,For Rent,8,04-05-2019,Elite Homes,Rahat Majid,26.0,1.3 Kanal
11733276,3880,https://www.zameen.com/Property/harbanspura_canal_point_housing_scheme_house_is_available_for_sale-11733276-3880-1.html,House,6500000,Harbanspura,Lahore,Punjab,31.572261,74.417101,3,3 Marla,For Sale,3,02-03-2019,Abdul Razaq Property Dealer & Builders,Ashfaq Ali Chaudhary,3.0,3 Marla
15285717,6858,https://www.zameen.com/Property/karachi_gulshan_e_iqbal_town_3_bed_dd_flat_for_sale-15285717-6858-1.html,Flat,16000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,3,5.3 Marla,For Sale,3,05-04-2019,Rao Estate & Builders,Rao Waqar,5.3,5.3 Marla
11352927,1314,https://www.zameen.com/Property/islamabad_ghauri_town_6_marla_house_in_ghauri_town_4c_2_islamabad-11352927-1314-1.html,House,6600000,Ghauri Town,Islamabad,Islamabad Capital,33.619337,73.125315,0,6 Marla,For Sale,0,07-04-2019,RealEstate Hub Direct,Unassigned,6.0,6 Marla
17095494,1447,https://www.zameen.com/Property/dha_defence_dha_phase_5_1_kanal_luxurious_bungalow_for_sale_in_phase_5_dha-17095494-1447-1.html,House,53000000,DHA Defence,Lahore,Punjab,31.462493,74.409342,6,1 Kanal,For Sale,5,07-04-2019,Rafi & Sons Real Estate & Construction Company,Muhammad Ejaz,20.0,1 Kanal
17051207,1404,https://www.zameen.com/Property/rawalpindi_shalley_valley_well_built_portion_available_in_good_location-17051207-1404-4.html,Upper Portion,47000,Shalley Valley,Rawalpindi,Punjab,33.597548,73.014176,2,6 Marla,For Rent,2,07-03-2019,Al Mustafa Property Advisor,Faisal Gulzar,6.0,6 Marla
17128322,6698,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_14_ground_2_house_available_for_sale_federal_b_area_block_14-17128322-6698-1.html,House,16000000,Federal B Area,Karachi,Sindh,24.931276,67.074873,0,4.8 Marla,For Sale,0,07-05-2019,Syed Corporation,Syed Corporation,4.8,4.8 Marla
11565171,8548,https://www.zameen.com/Property/faisalabad_punjab_govt__servants_housing_foundation_house_for_sale_with_gas-11565171-8548-1.html,House,1300000,Punjab Govt. Servants Housing Foundation,Faisalabad,Punjab,31.367585,73.137177,1,2 Marla,For Sale,1,08-21-2018,RealEstate Hub Direct,Unassigned,2.0,2 Marla
17334486,1485,https://www.zameen.com/Property/d_h_a_dha_phase_8_flat_is_available_for_sale-17334486-1485-1.html,Flat,76500000,DHA Defence,Karachi,Sindh,24.782215,67.074537,0,16.7 Marla,For Sale,4,07-17-2019,Rehan Estate,Sultan Sikandar,16.7,16.7 Marla
16307164,3953,https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_block_e1_double_storey_double_unit_house_is_available_for_sale-16307164-3953-1.html,House,36000000,Johar Town,Lahore,Punjab,31.471827,74.292462,0,1 Kanal,For Sale,5,06-02-2019,Property Inn,Majid Sharif,20.0,1 Kanal
17086556,165,https://www.zameen.com/Property/islamabad_f_7_house_is_available_for_rent-17086556-165-4.html,House,350000,F-7,Islamabad,Islamabad Capital,33.720413,73.056493,0,1.3 Kanal,For Rent,0,07-03-2019,Jaffar Estate & Builders (Pvt) Ltd,Naeem Khan,26.0,1.3 Kanal
14184047,1587,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_block_y_2_kanal_bungalow_design_by_reputed_architect_just_20_mints_drive_from_airport-14184047-1587-1.html,House,140000000,DHA Defence,Lahore,Punjab,31.470949,74.375038,4,2 Kanal,For Sale,5,02-03-2019,Estate Planners,Ejaz Ali,40.0,2 Kanal
12323845,1363,https://www.zameen.com/Property/faisalabad_jaranwala_well_located__house_for_sale-12323845-1363-1.html,House,3500000,Jaranwala,Faisalabad,Punjab,31.315369,73.4035,3,5 Marla,For Sale,4,09-20-2018,RealEstate Hub Direct,Unassigned,5.0,5 Marla
17066603,1448,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_slightly_used_bungalow_for_sale_in_dha_phase_6-17066603-1448-1.html,House,41500000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,1 Kanal,For Sale,5,07-02-2019,Future Planners,Mian Shahid,20.0,1 Kanal
13240997,10709,https://www.zameen.com/Property/faisalabad_ismail_valley_block_p_house_no_378_house_is_available_for_sale-13240997-10709-1.html,House,8400000,Ismail Valley,Faisalabad,Punjab,31.492433,73.058345,4,5 Marla,For Sale,6,11-19-2018,RealEstate Hub Direct,Unassigned,5.0,5 Marla
16146873,166,https://www.zameen.com/Property/islamabad_f_8_furnished_flat_is_available_for_sale-16146873-166-1.html,Flat,32500000,F-8,Islamabad,Islamabad Capital,33.713131,73.038383,3,5.1 Marla,For Sale,2,07-04-2019,H Co Pakistan Builders & Developers,Asif Malik,5.1,5.1 Marla
16828846,1667,https://www.zameen.com/Property/clifton_clifton_block_5_block_5_flat_for_rent-16828846-1667-4.html,Flat,55000,Clifton,Karachi,Sindh,24.820432,67.029383,3,7.1 Marla,For Rent,3,06-20-2019,Bilal Properties,Bilal Malik,7.1,7.1 Marla
14509647,1314,https://www.zameen.com/Property/islamabad_ghauri_town_double_storey_house_is_available_for_sale-14509647-1314-1.html,House,11000000,Ghauri Town,Islamabad,Islamabad Capital,33.619337,73.125315,5,5 Marla,For Sale,4,04-05-2019,BlueSky Enterprises,BlueSky Enterprises,5.0,5 Marla
14798212,383,https://www.zameen.com/Property/islamabad_bahria_town_1_kanal_awesome_house_for_sale_in_bahria_town-14798212-383-1.html,House,46500000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.106288909912,6,1 Kanal,For Sale,5,06-03-2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0,1 Kanal
17345472,330,https://www.zameen.com/Property/islamabad_g_13_a_beautifully_built_portion_at_good_location-17345472-330-4.html,Upper Portion,47000,G-13,Islamabad,Islamabad Capital,33.650065,72.963681,3,12 Marla,For Rent,3,07-18-2019,Land Way Associate,Ali Hiader,12.0,12 Marla
17012131,1448,https://www.zameen.com/Property/dha_defence_dha_phase_6_brand_new_modern_house_with_5_bedrooms-17012131-1448-1.html,House,45000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,0,1 Kanal,For Sale,0,06-29-2019,Rafi & Sons Real Estate & Construction Company,Ahmed Sohail,20.0,1 Kanal
17386025,377,https://www.zameen.com/Property/lahore_samanabad_brand_new_house_is_available_for_sale-17386025-377-1.html,House,9000000,Samanabad,Lahore,Punjab,31.539206,74.305515,0,2.8 Marla,For Sale,3,07-19-2019,Al Waheed Estate & Builders,Haris Waseem,2.8,2.8 Marla
17339683,1796,https://www.zameen.com/Property/bahria_town_bahria_town_sector_d_5_marla_most_reasonable__affordable-17339683-1796-1.html,House,12500000,Bahria Town,Lahore,Punjab,31.374414,74.177749,4,5 Marla,For Sale,3,07-17-2019,Zameen Experts,Muhammad Ahmad Jan,5.0,5 Marla
17240158,456,https://www.zameen.com/Property/lahore_punjab_coop_housing_society_house_is_available_for_sale-17240158-456-1.html,House,11000000,Punjab Coop Housing Society,Lahore,Punjab,31.458979,74.373565,0,5 Marla,For Sale,3,07-11-2019,Nasir Associates & Builders,Nasir,5.0,5 Marla
16946555,8313,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_block_a_flat_is_available_for_sale_in_gulberg_mall-16946555-8313-1.html,Flat,5517000,Gulberg,Islamabad,Islamabad Capital,33.606327,73.159833,0,2.7 Marla,For Sale,1,06-26-2019,Madina Builders And Associates,Muhammad Liaqat,2.7,2.7 Marla
16945032,1006,https://www.zameen.com/Property/lahore_pak_arab_housing_society_a_beautifully_built_house_at_good_location-16945032-1006-1.html,House,14500000,Pak Arab Housing Society,Lahore,Punjab,31.432105,74.349117,3,5 Marla,For Sale,3,06-28-2019,Bhai Bhai Associates,"M. Nasir , Mr Yasir",5.0,5 Marla
14121112,6842,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_18_billys_paradise_flat_for_sale-14121112-6842-1.html,Flat,3400000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,2,2.9 Marla,For Sale,2,01-18-2019,RealEstate Hub Direct,Unassigned,2.9,2.9 Marla
15152436,1584,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_block_w_one_kanal_house_is_available_for_rent-15152436-1584-4.html,House,130000,DHA Defence,Lahore,Punjab,31.478672,74.375424,5,1 Kanal,For Rent,4,03-26-2019,Razwan Associates,Mian Rizwan Younas,20.0,1 Kanal
17029015,330,https://www.zameen.com/Property/islamabad_g_13_real_pics_40x80_brand_new_upper_portion_for_rent-17029015-330-4.html,Upper Portion,55000,G-13,Islamabad,Islamabad Capital,33.650065,72.963681,4,14.2 Marla,For Rent,3,07-01-2019,S & S Property Advisor,Waqar Awan,14.2,14.2 Marla
15396173,451,https://www.zameen.com/Property/rawalpindi_rawat_shah_bagh_rawat_house_for_sale-15396173-451-1.html,House,4200000,Rawat,Rawalpindi,Punjab,33.4897,73.1969,1,1.1 Kanal,For Sale,4,04-05-2019,RealEstate Hub Direct,Unassigned,22.0,1.1 Kanal
16422098,10327,https://www.zameen.com/Property/khayaban_e_amin_khayaban_e_amin_block_p_the_best_house_for_living_purpose-16422098-10327-1.html,House,4000000,Khayaban-e-Amin,Lahore,Punjab,31.362173,74.282136,2,5 Marla,For Sale,2,06-03-2019,Al Siraj Estate & Builders,Raja Farhan.,5.0,5 Marla
17218500,6738,https://www.zameen.com/Property/surjani_town_surjani_town_sector_7a_double_story_house_is_available_sale-17218500-6738-1.html,House,2800000,Gadap Town,Karachi,Sindh,25.036072,67.065954,0,2.6 Marla,For Sale,0,07-10-2019,Al Moiz Associates,Osama Qadri,2.6,2.6 Marla
16346402,9582,https://www.zameen.com/Property/malir_falcon_complex_new_malir_ih_house_is_available_for_rent-16346402-9582-4.html,House,115000,Malir,Karachi,Sindh,24.956491,67.219341,5,1 Kanal,For Rent,5,06-26-2019,Khanzada Real Estate & Builder,Umair Khanzada,20.0,1 Kanal
14608253,533,https://www.zameen.com/Property/faisalabad_madina_town_5_marla_double_storey_house_for_rent-14608253-533-4.html,House,60000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,6,5 Marla,For Rent,6,02-17-2019,RealEstate Hub Direct,Unassigned,5.0,5 Marla
13877791,1503,https://www.zameen.com/Property/askari_askari_11_04_bed_room_10_marla_house_for_sale_in_army_officers_housing_scheme_askari_11_sector_b_lahore_cantt-13877791-1503-1.html,House,22000000,Askari,Lahore,Punjab,31.460187,74.432459,5,10 Marla,For Sale,4,07-01-2019,Lasani Vision Real Estate,Tanveer Hussain Munir,10.0,10 Marla
10469148,9456,https://www.zameen.com/Property/allama_iqbal_town_moon_market_furnished_rooms_available_in_allama_iqbal_town-10469148-9456-4.html,Room,20000,Allama Iqbal Town,Lahore,Punjab,31.520841,74.292334,1,1 Marla,For Rent,1,07-19-2019,Shan Estate,Haider Baig,1.0,1 Marla
17333037,8409,https://www.zameen.com/Property/satellite_town_block_d_satellite_town_6th_road_room_is_available_for_rent-17333037-8409-4.html,Room,13000,Satellite Town,Rawalpindi,Punjab,33.642964623375,73.068416118622,0,0.5 Marla,For Rent,1,07-17-2019,Tariq Property,Tariq Razzaq,0.5,0.5 Marla
17067128,378,https://www.zameen.com/Property/lahore_bedian_road_bedian_road_most_beautiful_farm_house_land_available_for_sale-17067128-378-1.html,Farm House,20000000,Bedian Road,Lahore,Punjab,31.473474,74.429569,0,8 Marla,For Sale,0,07-02-2019,N Z Marketing,Malik Naseer Ahmad,8.0,8 Marla
17192386,4398,https://www.zameen.com/Property/lahore_nishtar_colony_double_storey_house_is_available_for_sale_at_good_location-17192386-4398-1.html,House,3000000,Nishtar Colony,Lahore,Punjab,31.422218,74.364395,3,2 Marla,For Sale,3,07-10-2019,Himmat Real Estate & Builders,"Syed Tahir Ali, Muhammad Saleem",2.0,2 Marla
15847545,6842,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_18_200_sq_yards_house_for_sale_in_gulistan_e_johar_block_18-15847545-6842-1.html,House,22000000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,3,8 Marla,For Sale,3,05-06-2019,RealEstate Hub Direct,Unassigned,8.0,8 Marla
12060554,3337,https://www.zameen.com/Property/g_13_g_13_1_g13__25x40_brand_new_house_available_for_sale-12060554-3337-1.html,House,16500000,G-13,Islamabad,Islamabad Capital,33.645957,72.962472,5,4 Marla,For Sale,4,06-27-2019,RealEstate Hub Direct,Unassigned,4.0,4 Marla
16788217,574,https://www.zameen.com/Property/rawalpindi_westridge_house_is_available_for_rent-16788217-574-4.html,House,30000,Westridge,Rawalpindi,Punjab,33.614905,73.02319,0,5 Marla,For Rent,2,06-21-2019,Haji Sardar Muhammad & Sons Property Dealers,S. M Sabir,5.0,5 Marla
16002626,12457,https://www.zameen.com/Property/korangi_korangi_sector_31_g_flat_available_for_sale_on_booking-16002626-12457-1.html,Flat,2000000,Korangi,Karachi,Sindh,24.827042,67.105828,1,2 Marla,For Sale,2,05-06-2019,Harmain Real Estate,"Shariq Ali, Khubaib Nadeem",2.0,2 Marla
16554851,3546,https://www.zameen.com/Property/architects_engineers_housing_society_architects_engineers_society_block_b_house_for_sale_by_iftikhar_estate_and_builders-16554851-3546-1.html,House,18500000,Architects Engineers Housing Society,Lahore,Punjab,31.444298,74.259288,5,10 Marla,For Sale,5,06-02-2019,RealEstate Hub Direct,Unassigned,10.0,10 Marla
17284084,163,https://www.zameen.com/Property/islamabad_f_11_flat_is_available_for_rent_in_f_11-17284084-163-4.html,Flat,60000,F-11,Islamabad,Islamabad Capital,33.683532,72.99041,2,7.3 Marla,For Rent,2,07-16-2019,Talha International,Muhib Shah,7.3,7.3 Marla
17337232,1781,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_umar_block_8_marla_upper_portion_available_for_rent-17337232-1781-4.html,Upper Portion,28000,Bahria Town,Lahore,Punjab,31.381706,74.195294,4,8 Marla,For Rent,2,07-18-2019,RealEstate Hub Direct,Unassigned,8.0,8 Marla
16577528,533,https://www.zameen.com/Property/faisalabad_madina_town_lower_portion_is_available_for_rent-16577528-533-4.html,Lower Portion,17000,Madina Town,Faisalabad,Punjab,31.41764,73.120401,0,5 Marla,For Rent,0,06-16-2019,Chanab Property Centre,Muhammad Ramzan,5.0,5 Marla
10776185,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_upper_portion_for_rent_3_bedrooms_in_locality_of_proper_scheme_3-10776185-1312-4.html,Upper Portion,55000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,3,14 Marla,For Rent,3,07-08-2019,RealEstate Hub Direct,Unassigned,14.0,14 Marla
17103123,3442,https://www.zameen.com/Property/i_8_i_8_2_here_is_a_good_opportunity_to_live_in_a_well_built_portion-17103123-3442-4.html,Upper Portion,60000,I-8,Islamabad,Islamabad Capital,33.66764,73.065948,3,12 Marla,For Rent,3,07-04-2019,Mehran Enterprises,Khalid mehmood,12.0,12 Marla
16220591,9436,https://www.zameen.com/Property/askari_10_askari_10_sector_e_10_marla_3_beds_sd_house_located_sector_e_askari_10_airport_road_lahore_cantt-16220591-9436-1.html,House,20500000,Askari,Lahore,Punjab,31.536068,74.408666,4,10 Marla,For Sale,3,05-03-2019,Sunder Estate,Zahid Dogar,10.0,10 Marla
17271579,10011,https://www.zameen.com/Property/bahria_town_precinct_2_bahria_town_quaid_villas_precinct_2__200_square_yards-17271579-10011-1.html,House,20000000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,8 Marla,For Sale,3,07-13-2019,The Constructors Real Estate,M Junaid Hunani,8.0,8 Marla
9247063,11579,https://www.zameen.com/Property/karachi_navy_housing_scheme_karsaz_nhs_karsaz_-9247063-11579-1.html,House,90000000,Navy Housing Scheme Karsaz,Karachi,Sindh,24.893299,67.103462,6,14 Marla,For Sale,5,07-18-2019,RealEstate Hub Direct,Unassigned,14.0,14 Marla
